Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
0,"YL Hou, J Peng, X Hao, Y Shen…","Occlusion localization based on convolutional neural networks",2017,"2017 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8242508/","",324,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,5,3,"… In [1], occlusion maps of pedestrians in a sliding window were obtained by distributing the global … Finally, at the test stage, occlusion maps are established based on the probability that a neuron falls in … even in a fixed local patch, eg tilted traffic signs or a pedestrian with different …"
0,"I Chakraborty, G Hua","Priming Deep Pedestrian Detection with Geometric Context",2019,"2019 International Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8794018/","",326,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,2,1,"… Fig. 1: Standard pedestrian detectors under-perform in crowded scenes. We factor in the scene geometry to recover occluded instances. Right: The occlusion patterns from neighboring pedestrians in the image depend on the camera viewpoint wrt the ground plane in 3D …"
0,"L Mao, D Yang, R Zhang","Deformable part fuzzy decision algorithm for video pedestrian tracking",2017,"2017 36th Chinese Control …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8028209/","",330,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,3,3,"… in the street, Gastel, et al [10] enhance an existing tracking with occlusion handling and drift correction algorithm for larger occlusions in the specific pedestrian surveillance scenario … deformable part models in Kalman filtering framework to tracking pedestrians assigned with …"
0,"S Bali, SS Tyagi","A Review of Vision-Based Pedestrian Detection Techniques",2018,"International Journal of Advanced Studies of …","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3315411","",332,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,2,2,"… There are a number of reasons that are responsible for making pedestrian detection difficult which include existence of pedestrians in variety of postures and poses, wear different types of clothes ,accessories ,occlusion by other objects ,variety in shapes, also the silhouette of …"
0,"T Zhang, Z Han, H Xu, B Zhang…","CircleNet: Reciprocating Feature Adaptation for Robust Pedestrian Detection",2019,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8848847/","",335,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,5,1,"… with deep learning features, part-based models have shown great advantages to detect mult-view and multi-posture pedestrians, but remained challenging for pedestrians objects with low-resolution and heavy occlusion. Another branch of pedestrian detection method rooted in …"
0,"D Ghose, SM Desai, S Bhattacharya…","Pedestrian Detection in Thermal Images using Saliency Maps",2019,"Proceedings of the …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_CVPRW_2019/html/PBVS/Ghose_Pedestrian_Detection_in_Thermal_Images_Using_Saliency_Maps_CVPRW_2019_paper.html","",355,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,4,1,"… the presence and location of pedestrians in a scene is a crucial task for several applications such as video surveillance systems [38] and autonomous driving [13]. De- spite the challenges associated with it, such as low resolu- tion and occlusion, pedestrian detection has …"
0,"L Wu, J Tang, Y Zou","Pedestrian tracking by spatio-temporal tracklet association in complex scenario",2016,"2016 International Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7949497/","",356,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,3,4,"… 6. Performance of different tracking approaches on PETS 2012 dataset S2-L1 IV. CONCLUSION To sum up, the spatio-temporal tracklet association is adopted in object tracking, which can effectively track multiple pedestrians with both inter-pedestrian occlusion and pedestrian …"
0,"S Suryakala, K Muthumeenakshi…","Vision based Vehicle/Pedestrian Detection in Traffic Surveillance System",2019,"… on Communication and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8697954/","",357,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,3,1,"… Detection of Pedestrians is a main concern of car manufacturers to have an automated system which must be able to detect the pedestrian in the surrounding of vehicles. There is a performance degradation with increase in occlusion level …"
0,"J Xie, Y Pang, H Cholakkal, RM Anwer…","PSC-Net: Learning Part Spatial Co-occurence for Occluded Pedestrian Detection",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2001.09252","",364,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,5,1,"… same dataset. Handling pedestrian occlusion is an open problem in computer vision and present a great challenge for detecting pedestrians in real-world applications due to its fre- quent occurrence. Therefore, a pedestrian …"
0,"A Sumi, T Santha","Frame Level Difference (FLD) Features to Detect Partially Occluded Pedestrian for ADAS",2019,"","nopr.niscair.res.in","http://nopr.niscair.res.in/handle/123456789/52220","",379,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,2,1,"… The proposed one supports recognizing the pedestrians in the presence of occlusion. Experiments are carried out with the standard Caltech pedestrian dataset and the results demonstrated by using combination of proposed features with other existing one to improve the …"
0,"T Rathnayake, A Khodadadian Gostar…","On-line visual tracking with occlusion handling",2020,"Sensors","mdpi.com","https://www.mdpi.com/1424-8220/20/3/929","",384,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,3,1,"… Get Information. clear. Open Access This article is: freely available; re-usable. Sensors 2020, 20(3), 929; https://doi.org/10.3390/s20030929. Article. On-Line Visual Tracking with Occlusion Handling … Abstract. : One of the core challenges in visual multi-target tracking is occlusion …"
0,"Y Dongming, G Shuiying","Pedestrian detection via fusional convolutional features",2017,"","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/9536/c197dce54d9352b713d47c6d1b32475c390f.pdf","",385,"2020-02-26 15:05:22","PDF","","","",,,,,0,0.00,0,2,3,"… About 2300 unique pedestrians were annotated … TA-CNN 0.208573 SCCPriors 0.218599 Performance on scale and occlusion subsets. For existing pedestrian detection system, the ability of handling multi-scale and occlusion problem is an important evaluation criterion …"
0,"YY Chen, SY Jhong, GY Li…","Thermal-Based Pedestrian Detection Using Faster R-CNN and Region Decomposition Branch",2019,"… Symposium on Intelligent …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8986298/","",386,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,4,1,"… occlusion problem. III. CONCLUSIONS In this work, we present a CNN-based detector with a region decomposition branch using thermal imaging to solve the occlusion problem of nighttime pedestrian detection. We utilize a …"
0,"R Lu, H Ma","Occluded Pedestrian Detection with Visible IoU and Box Sign Predictor",2019,"2019 IEEE International Conference on Image …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8803090/","",391,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,2,1,"… 1. INTRODUCTION Despite being intensively studied in recent years, pedestrian detection under road scene still remains a challenging task because of occlusion. There are two aspects of difficulties in training and detecting occluded pedestrians …"
0,"JA Antonio, M Romero","Pedestrians' Detection Methods in Video Images: A Literature Review",2018,"2018 International Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8947646/","",400,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,2,2,"… part for the development in the detection of different pedestrians in various places and also involve factors such as light, occlusion, number of people, direction in which pedestrians walk and other characteristics such as the background. Multiple pedestrian public datasets have …"
0,"W Wang, L Wang, X Ge, J Li, B Yin","Pedestrian Detection Based on Two-Stream UDN",2020,"","preprints.org","https://www.preprints.org/manuscript/202001.0029","",409,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,5,1,"… such as raising the alarm, automatically slowing down or emergency stopping to keep pedestrians safe, and improves the security when the vehicle is moving. Suffered from weather, lighting, clothing, large pose variations and occlusion, the current pedestrian detection still has …"
0,"J Xu, HB Yang","Identification of pedestrian attributes based on video sequence",2018,"2018 IEEE International Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8614752/","",426,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,2,2,"… Related Work Pedestrian attribute recognition mainly has the following problems: ● Pedestrians fail to be detected by the occlusion of other people or environmental objects. ● The property location may be different in not the same samples …"
0,"Y Hao, D Gledhill, Y Liu, J Fan…","An Effective Pipeline for Pedestrian Detection in Mid-High Density Crowd",2019,"2019 25th International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8894985/","",429,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,5,1,"… soft-NMS procedure is implemented to handle the widely existing occlusion problem in … follows; Section 2 introduces the general structure of the proposed pedestrian detection approach … enhanced NMS approach to handle the bounding box annotation of occluded pedestrians …"
0,"M Thu, N Suvonvorn, M Karnjanadecha","A New Dataset Benchmark for Pedestrian Detection",2018,"Proceedings of the 3rd …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3278229.3278243","",447,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,3,2,"… scale. However, this is still necessary for real world environment due to the pedestrians at lower resolution and partial occlusion. The final row is the PSU pedestrian dataset and the details are described in section IV. Typically …"
0,"J CHU, J CHENG, G ZHANG","Pedestrian Detection Based on Fisher Vector and Human Body Parts",2016,"Journal of Nanchang Hangkong …","en.cnki.com.cn","http://en.cnki.com.cn/Article_en/CJFDTotal-NCHK201602015.htm","",451,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,3,4,"… Through the testing in the standard pedestrian database and comparing to the current popular pedestrian detection algorithm,the experimental results show that the proposed method of multi-scale pedestrian detection in complex scene and pedestrian occlusion detection has …"
0,"HJ Choi, N Shin, KN Choi","Approach to part using deformable part model in pedestrian detection system",2016,"First International Workshop on …","spiedigitallibrary.org","https://www.spiedigitallibrary.org/conference-proceedings-of-spie/10011/1001108/Approach-to-part-using-deformable-part-model-in-pedestrian-detection/10.1117/12.2242984.short","",454,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,3,4,"… than existing algorithm 1.5 Average Precision (AP), as shown in Figure 1. Proposed algorithm is best when pedestrians viewed from front view or backward view appearance and also strongly occlusion. On the other hand, detection rate is low when the pedestrian showed just …"
0,"J Lan, Y Xu","Consecutive pedestrian tracking in large scale space",2016,"Applications of Digital Image Processing XXXIX","spiedigitallibrary.org","https://www.spiedigitallibrary.org/conference-proceedings-of-spie/9971/99711R/Consecutive-pedestrian-tracking-in-large-scale-space/10.1117/12.2239011.short","",455,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,2,4,"… tracking accuracy and efficiency. However, when facing the pedestrian tracking problem, existing tracking algorithms cannot effectively deal with pedestrians under occlusion and severe pose changes. Especially in long-time …"
0,"H NGUYEN","AN EFFICIENT DEEP LEARNING FRAMEWORK FOR PEDESTRIAN DETECTION",2019,"Journal of Theoretical and Applied Information …","jatit.org","http://www.jatit.org/volumes/Vol97No21/5Vol97No21.pdf","",456,"2020-02-26 15:05:22","PDF","","","",,,,,0,0.00,0,1,1,"… However, due to difficult environments such as large-scale variation, heavy occlusion and small scale of pedestrian, recent deep CNN-based … In this paper, an efficient framework based on deep CNN for pedestrian detection is proposed, especially for small-scale pedestrians …"
0,"X Huang","A Pedestrian Tracking Method Based on Adaboost and Feature Fusion",2019,"IOP Conference Series: Earth and Environmental …","iopscience.iop.org","https://iopscience.iop.org/article/10.1088/1755-1315/252/3/032137/meta","",457,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,1,1,"… 1] [2]. However, there are many difficulties in the implementation of multi pedestrians tracking, such as the emergence of new pedestrians in video scene, the departure of the old pedestrian, the change background and the color of the target, and the mutual occlusion among the …"
0,"M Saeidi, A Ahmadi","Deep Learning Based on Parallel CNNs for Pedestrian Detection",2018,"International Journal of Information and …","ijict.itrc.ac.ir","http://ijict.itrc.ac.ir/browse.php?a_id=410&sid=1&slc_lang=en","",477,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,2,2,"… DCNNs (PDCNNs) training to estimate body parts of candidate pedestrians. The proposed method exploits the extracted feature maps of DCNN to handle occlusion which consequently results in both smaller miss rate and smaller false positive rate in pedestrian detection …"
0,"M Saeidi, A Ahmadi","Pedestrian Detection Using an Extended Fast RCNN based on a Secure Margin in RoI Feature Maps",2018,"2018 9th International Symposium on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8660972/","",480,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,2,2,"… Ouyang, X. Wang, ""A discriminative deep model for pedestrian detection with occlusion handling"" CVPR … Luo, Y. Tian, X. Wang, X. Tang, ""Switchable deep network for pedestrian detection,"" in … Rodrigo Benenson, and Bernt Schiele, ""Taking a deeper look at pedestrians,"" in IEEE …"
0,"T Xiao, J Ma","An Integrated Learning Framework for Pedestrian Tracking",2017,"International Conference on Intelligent Computing","Springer","https://link.springer.com/chapter/10.1007/978-3-319-63315-2_9","",481,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,2,3,"… Only 22362 frames of them are annotated with one or more pedestrians … the vast variations of human bodies, distraction from similar persons and complete occlusion. Moreover, our pedestrian tracker achieves higher runtime efficiency compared with other methods especially …"
0,"F Wei, J Xie, W Yan, P Li","CSSD: An End-to-End Deep Neural Network Approach to Pedestrian Detection",2018,"International Conference on Intelligence …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-01313-4_26","",484,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,4,2,"… the ability of the algorithm to detect small-scale pedestrians. A circular feature pyramid has been designed to make full use of the information in each layer of the network to detect pedestrian boxes more accurately, thereby improving the algorithm's robustness to occlusion …"
0,"Y Xu, X Zhou, P Liu, H Xu","Real-Time Pedestrian Detection in Crowded Scenes Using Deep Omega-Shape Features",2018,"2018 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8461956/","",488,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,4,2,"… a bootstrap strategy which can pertinently solve the problem of partial occlusion in crowded … native one followed by conv5c-layer are both used to detect multi-scale pedestrians … Second, in pedestrian detection the false predictions are dominantly caused by confusions of hard …"
0,"L Ding, Y Wang, R Laganière, D Huang, S Fu","Convolutional neural networks for multispectral pedestrian detection",2020,"Signal Processing: Image …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0923596519301523","",492,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,5,1,"… We designed a network that integrates two sub-networks to handle different scales of pedestrians. • … us to overcome inherent limitations for pedestrian detection under challenging situations, eg, insufficient illumination, small size pedestrian instances and occlusion …"
0,"Q Xu, X Zhang, R Cheng, Y Song, N Wang","Occlusion Problem-Oriented Adversarial Faster-RCNN Scheme",2019,"IEEE Access","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8911455/","",494,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,5,1,"… For the intra-class occlusion problem, the pedestrian detection is a popular problem due to the application requirements, such as auto-driving, video surveillance etc. Also, the inter-class occlusion prob- lem occurs frequently, such as the pedestrian occluded by …"
0,"C Lin, J Lu, G Wang, J Zhou","Graininess-aware deep feature learning for robust pedestrian detection",2020,"IEEE transactions on image …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8963850/","",505,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,4,1,"… feature maps generated with our attention mechanism are more focused on pedestrians, and in … Despite the recent progress, pedestrian detection task still remains a challenging problem because of … variation of scales, low resolution of small-size targets and occlusion issues …"
0,"Z Xu, J Zhuang, Q Liu, J Zhou, S Peng","Nighttime FIR Pedestrian Detection Benchmark Dataset for ADAS",2018,"Chinese Conference on Pattern …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-03341-5_27","",520,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,5,2,"… Results for each scale, on unoccluded pedestrians only, are shown in Fig. 5(d)–(f). In general, as the height of a pedestrian gets smaller, the performance degrades dramatically. FRCN-vanilla and RPN-vanilla are more sensitive to scale … Occlusion …"
0,"AS Elons, M Abol-Ela","Occlusion resolving inside public crowded scenes based on social deep learning model",2017,"2017 Eighth International Conference …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8260050/","",524,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,2,3,"… can be classified as unstructured or structured [4, 5]. The “unstructured condition” happens when pedestrians are partially … Also, this paper explores different techniques for crowd analytics, occlusion resolving and motion trajectory … Filtered feature channels for pedestrian detection …"
0,"S Maralappanavar, NC Iyer…","Pedestrian Detection and Tracking: A Driver Assistance System",2019,"Emerging Research in …","Springer","https://link.springer.com/chapter/10.1007/978-981-13-5953-8_46","",525,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,3,1,"… tracked pedestrian with accessories, umbrella, child in trolley and outdoor environment: environmental conditions like rain, fog, or complex and cluttered backgrounds with probable occlusion from surrounding objects such as trees, vehicles, buildings, poles, other pedestrians …"
0,"S Yun, S Kim","Recurrent YOLO and LSTM-based IR single pedestrian tracking",2019,"2019 19th International Conference on Control …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8971679/","",530,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,2,1,"… The full occlusion issue is the most important in the TIR pedestrian tracking. As shown in Fig. 4, TIR-ROLO successfully tracks the pedestrian under full occulsion challenges. We trained the pedestrian model with 1/2 frames from offline …"
0,"R Brehar, T Marita, M Negru, S Nedevschi","Pedestrian Identification in Infrared and Visible Images Based on Pose Keypoints Matching",,"cv.utcluj.ro","","https://cv.utcluj.ro/multispect/pdf/Papers/Brehar2019_Pedestrian%20Identification%20in%20Infrared%20and%20Visible%20Images%20Based%20on%20Pose%20Keypoints%20Matching.pdf","",541,"2020-02-26 15:05:22","PDF","","","",,,,,0,0.00,0,4,,"… For each of the two images, infrared and color we first perform pedestrian detection … We obtain an identification accuracy of 76% for pedestrians that have a medium height with respect to the image dimensions, and have a small occlusion degree. CCS CONCEPTS …"
0,"S Jothi Shri, S Jothilakshmi","Pedestrian Detection and Counting in Still Images for Crowd Monitoring",2019,"Journal of Computational and …","ingentaconnect.com","https://www.ingentaconnect.com/content/asp/jctn/2019/00000016/00000004/art00024","",544,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,2,1,"… are taken from many difficult situations like indoor and outdoor with full occlusion of pedestrian … The Figure 3 shows the bounding boxes for detected pedestrians on still image … Counting Number of Pedestrian The best way of counting pedestrian in crowd scenes auto- matically …"
0,"H KARNICK","Pedestrian and vehicle classification in a heterogeneous traffic video",2016,"","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/64fd/4ea72067e12cc0ee257cbbf74024dde0cd18.pdf","",545,"2020-02-26 15:05:22","PDF","","","",,,,,0,0.00,0,1,4,"… We are also detecting the pedestrians present in the video … give much accuracy when multiple vehicles are moving and if there is a congestion or occlusion … APPROACH The pedestrian detection and vehicle classification frame- work comprises of the following steps : 1) Getting …"
0,"KRS Preethaa, A Sabari","Intelligent video analysis for enhanced pedestrian detection by hybrid metaheuristic approach",,"Soft Computing","Springer","https://link.springer.com/article/10.1007/s00500-020-04674-5","",549,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,2,,"… Various classification models were in existence for detecting the pedestrians which suffers from variety of challenges like illumination, pedestrian outfits, gestures, occlusion, lighting, etc., that affects the accuracy of detection …"
0,"SF Smith, GJ Barlow, HC Hu, JH Hua","Pedestrian Friendly Traffic Signal Control.",2016,"","rosap.ntl.bts.gov","https://rosap.ntl.bts.gov/view/dot/31314","",552,"2020-02-26 15:05:22","HTML","","","",,,,,0,0.00,0,4,4,"Note: Javascript is disabled or is not supported by your browser. For this reason, some items on this page will be unavailable. For more information about this message, please visit this page: https://www.bts.gov …"
0,"Z Hu, L Zhou, Y Yang, X Liu, Y Jin","Anti-occlusion tracking algorithm of video target based on prediction and re-matching strategy",2018,"Journal of Visual Communication and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1047320318302554","",553,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,5,2,"… Video 2 is a process in which pedestrians are occluded by vehicles, and total 70 … For example, the occlusion of light from various vehicles, the movement information interference caused by the movement of vehicles and the shaking of trees, the changes of pedestrian attitude, etc …"
0,"Y Li, I Bloch, W Shen","Handling Inter-object Occlusion for Multi-object Tracking Based on Attraction Force Constraint",2015,"International Conference Image Analysis and …","Springer","https://link.springer.com/chapter/10.1007/978-3-319-20801-5_58","",562,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,3,5,"… 15]. The most challenges of this dataset is frequently occlusion caused by dynamic pedestrians movement. We also run experiments on more challenged S2L2 datasets, which more pedestrian presents in the scene. To achieve …"
0,"M Zhang, R Fu, W Cheng, L Wang, Y Ma","An approach to segment and track-based pedestrian detection from four-layer laser scanner data",2019,"Sensors","mdpi.com","https://www.mdpi.com/1424-8220/19/24/5450","",570,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,5,1,"… Second, in order to improve the detection accuracy when the pedestrians cross with each other and the partial occlusion exists, multi-pedestrian detection based on tracking is proposed to compensate the segment classification result …"
0,"SK Kwon, SH Son, E Hyun, JH Lee…","Radar-Lidar Sensor Fusion Sheme Using Occluded Depth Generation for Pedestrian Detection",2017,"2017 International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8561087/","",571,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,5,3,"… Here, the LIDAR detects only the front one of two pedestrians because it doesn't detect any occluded … The occluded pedestrian is estimated from the proposed procedure … RADAR ROI, (c)The estimated LIDAR ROI, (d) The generated occluded depth, (e) The occlusion ROI and …"
0,"D Kim, H Kim, J Shin, Y Mok…","Real-Time Multiple Pedestrian Tracking Based on Object Identification",2019,"2019 IEEE 9th International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8966205/","",574,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,5,1,"… 4(c), the proposed method successfully tracks pedestrians without swapping even after occlusions … The pro-posed method enables real-time, multiple pedestrian tracking … method out- performs conventional methods in terms of speed and robustness to the occlusion problem …"
0,"SK Kwon","A Novel Human Detection Scheme and Occlusion Reasoning using LIDAR-RADAR Sensor Fusion",2017,"","scholar.dgist.ac.kr","http://scholar.dgist.ac.kr/handle/20.500.11750/1481","",579,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,1,3,"… arbitrary shape. In this paper, we propose a new and accurate detection method for pedestrians by means of a … 2. Occluded Depth based Occlusion Reasoning Scheme Figure 10 shows a concept of the proposed occluded pedestrian detection strategy. To …"
0,"U Gawande, K Hajari, Y Golhar","Pedestrian Detection and Tracking in Video Surveillance System: Issues, Comprehensive Review, and Challenges",2020,"Computational Intelligence","intechopen.com","https://www.intechopen.com/online-first/pedestrian-detection-and-tracking-in-video-surveillance-system-issues-comprehensive-review-and-chall","",580,"2020-02-26 15:05:22","HTML","","","",,,,,0,0.00,0,3,1,"… About 250,000 with a total of 350,000 bounding boxes and 2300 unique pedestrians were annotated for testing and training purpose. The annotation includes bounding boxes for each pedestrian walking on streets and detailed occlusion labels for each object captured in a …"
0,"G CHENG, Z ZHANG","Pedestrian Detection Based on BING and Data Association",2016,"Computer & Digital Engineering","en.cnki.com.cn","http://en.cnki.com.cn/Article_en/CJFDTotal-JSSG201601013.htm","",589,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,2,4,"… value in many aspects of intelligent traffic,intelligent monitoring and man-machine interaction.Deformable parts models(DPM)is a typical pedestrian detection algorithm.However, it has two main problems:1)low efficiency;2)failing to effectively handle the occlusion problem …"
0,"WD KANG, T GAO","Real-Time Pedestrian Detection Method in Embedded System",2018,"Computer Systems & Applications","en.cnki.com.cn","http://en.cnki.com.cn/Article_en/CJFDTotal-XTYY201804014.htm","",591,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,2,2,"… to emerge. The pedestrian detecting system is an important part of the information management for enterprises and institutions. The traditional method has a lower accuracy due to limb occlusion and light changes. This study …"
0,"LM Brown, SA Emami, M Harandi…","Real-time object analysis with occlusion handling",2018,"US Patent …","Google Patents","https://patents.google.com/patent/US10002309B2/en","",592,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,4,2,"… The task of multiple-object tracking by detection under occlusion is still a challenge. Even state-of-the-art pedestrian detectors fail to steadily detect people in occlusions and low resolutions. Further to their inefficiency for detecting partially visible pedestrians, Non-Max …"
0,"P Yang, G Zhang, L Wang, L Xu…","A Part-Aware Multi-Scale Fully Convolutional Network for Pedestrian Detection",2020,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8960286/","",593,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,5,1,"… Numerous methods have been developed to tackle the occlusion problem in pedestrian detection. In [6] and [29], part detectors are trained independently based on deep fea- tures to detect partially occluded pedestrians. Zhou …"
0,"S GAZZAH","Tracking of multiple objects based on the histogram of oriented gradients for pedestrian detection",2017,"","acit2k.org","http://acit2k.org/ACIT/images/stories/year2014/month1/ACIT2017_Proceeding/211.pdf","",595,"2020-02-26 15:05:22","PDF","","","",,,,,0,0.00,0,1,3,"… The second task is the tracking of all detected pedestrians to get complete trajectories for a long time while preserving the identity of each pedestrian, for this we used the notion of tracklets … Keywords— Multi-objects tracking, Tracklets, HOG, Occlusion …"
0,"X Fu","Pedestrian Detection Based on Improved Interface Difference and Double Threshold with Parallel Structure",2019,"… International Conference on Intelligent Informatics and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8991545/","",600,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,1,1,"… the two sets of experiments, we can find that the original three-frame difference method can't accurately detect pedestrians when ""personal … It is unable to accurately judge the characteristics of each pedestrian in the case of a large population density or severe occlusion or a …"
0,"X Hu, Y Jiang, X Zhang","Pedestrian Detection Based on Deep Neural Network in Video Surveillance",2019,"… , and Systems: Proceedings of the 2018 …","books.google.com","https://books.google.com/books?hl=en&lr=&id=XmydDwAAQBAJ&oi=fnd&pg=PA113&dq=occlusion+pedestrian&ots=tMlxeW1KRR&sig=eFVdbrwdhBt4I-NJO4tWRKzVG0g","",604,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,3,1,"… component of machine vision, pedestrian detection still has lots of challenges in the progress of research, such as occlusion, variations, and outdoor environment. Several attempts have been made to improve the performance of the detecting of pedestrians under video …"
0,"G Adaimi, A Alahi","Learning nuisances to track pedestrians in autonomous vehicles",2018,"18th Swiss Transport Research Conference","infoscience.epfl.ch","https://infoscience.epfl.ch/record/255623","",605,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,2,2,"… i Page 3. Learning nuisances to track pedestrians in autonomous vehicles May 2018 … of a moving object, typically a pedestrian or a car. It helps in accurately forecasting a detected … as partial occlusion, lighting change, body deformation, and viewing angle change. Being able …"
0,"V Pfudl","Real-Time Rendering of a Scene With Many Pedestrians",,"excel.fit.vutbr.cz","","http://excel.fit.vutbr.cz/submissions/2015/087/87.pdf","",607,"2020-02-26 15:05:22","PDF","","","",,,,,0,0.00,0,1,,"… deffered rendering, skydome, lens flare effect and screen space ambient occlusion. Rendering stage of a scene can be easily parametrized through imple- mented GUI. Implemented application provides user with easy way of setting a scene with walking pedestrians, setting its …"
0,"S Shalev-Shwartz, A Shashua, G Stein…","Navigation Based on Detected Size of Occlusion Zones",2019,"US Patent App. 16 …","Google Patents","https://patents.google.com/patent/US20190329768A1/en","",616,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,4,1,"US20190329768A1 - Navigation Based on Detected Size of Occlusion Zones - Google Patents. Navigation Based on Detected Size of Occlusion Zones. Download PDF Info. Publication number US20190329768A1. US20190329768A1 …"
0,"Y Zhang, T Fan","A pedestrian tracking algorithm based on background unrelated head detection",2017,"","IET","https://digital-library.theiet.org/content/conferences/10.1049/cp.2017.0128","",618,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,2,3,"… The trac ing of pedestrians in complex scenes is an important part of intelligent video surveillance … into two categories, the first type of algorithm to collect the entire pedestrian as a … However, when the occlusion is serious in the dense scene, the overall feature is destroyed and …"
